,PropertyID,SaleDate,Town,Bedrooms,Bathroom,PropertyType,DistanceFromCBD,CarSpaces,Gardensqm,Landsqm,floorsqm,YearBuilt,Region,TownDensity,SalePrice
7018,3776,18/06/2016,Surrey Hills,3,2.0,House,2.6,1.0,118.0,66.0,118.0,2013.0,ZoneA,14949.0,1100000.0
7019,6705,16/09/2017,Wapping,2,1.0,Flat,5.4,1.0,,,,1970.0,ZoneB,10331.0,625000.0
7020,7583,21/10/2017,Kellyville,3,,Terrace,12.0,,,,,,ZoneA,21650.0,700000.0
7021,6459,03/09/2017,Kellyville,2,1.0,House,12.0,1.0,,,,,ZoneA,21650.0,880000.0
7022,4518,29/04/2017,Kings Park,2,1.0,Flat,13.0,1.0,115.0,0.0,115.0,2006.0,ZoneB,6795.0,725000.0
7023,4977,08/04/2017,Fairfield,3,2.0,House,8.8,2.0,123.0,472.0,123.0,1965.0,ZoneA,14577.0,917500.0
7024,378,07/11/2016,Kings Park,2,1.0,House,13.0,1.0,,298.0,,,ZoneB,6795.0,855000.0
7025,5188,13/05/2017,Oyster Bay,3,,House,9.7,,,,,,ZoneB,5682.0,2000000.0
7026,6578,09/09/2017,Kellyville,3,1.0,House,12.0,3.0,,611.0,,,ZoneA,21650.0,750000.0
7027,2100,03/09/2016,Denistone,2,1.0,Flat,13.7,1.0,87.0,228.0,87.0,1975.0,ZoneB,5454.0,895000.0
7028,4183,30/07/2016,Penrith,1,1.0,Flat,6.1,1.0,46.0,1659.0,46.0,1960.0,ZoneB,13240.0,354000.0
7029,6636,16/09/2017,Double Bay,3,,Terrace,10.5,,,,,,ZoneB,10579.0,1475000.0
7030,6063,12/08/2017,Heckenberg,2,1.0,Flat,2.7,0.0,,0.0,,,ZoneB,14887.0,980000.0
7031,5402,03/06/2017,Fairfield,3,1.0,Flat,8.4,1.0,,234.0,,1995.0,ZoneA,14577.0,660000.0
7032,7581,21/10/2017,Fairfield,2,,Flat,8.4,,,,,,ZoneA,14577.0,530000.0
7033,1315,10/09/2016,Carlingford,4,,House,11.4,,,,,,ZoneB,7822.0,1705000.0
7034,7228,07/10/2017,Pennant Hills,2,,Flat,7.7,,,,,,ZoneB,8920.0,855000.0
7035,9484,24/02/2018,Granville,1,,Flat,7.5,,,,,,ZoneC,9264.0,425000.0
7036,7564,21/10/2017,Haberfield,3,3.0,Terrace,8.5,2.0,154.0,797.0,154.0,2013.0,ZoneA,7485.0,780000.0
7037,6704,16/09/2017,Wapping,4,3.0,House,5.4,2.0,,481.0,,,ZoneB,10331.0,2375000.0
7038,2588,27/11/2016,Abbotsford,2,1.0,Flat,11.2,1.0,62.0,0.0,62.0,1960.0,ZoneB,8801.0,523000.0
7039,6478,09/09/2017,Tempe,3,2.0,Flat,4.3,1.0,178.0,3215.0,178.0,1900.0,ZoneC,6567.0,870000.0
7040,1156,28/08/2016,Greenwich,4,2.0,House,5.2,1.0,199.0,354.0,199.0,1910.0,ZoneA,11918.0,1755000.0
7041,4644,13/05/2017,Pennant Hills,4,,House,7.8,,,,,,ZoneB,8920.0,1700000.0
7042,1262,27/11/2016,Pennant Hills,2,2.0,Terrace,7.8,1.0,,103.0,,,ZoneB,8920.0,775000.0
7043,3273,27/11/2016,Fairfield,4,2.0,House,8.8,1.0,150.0,561.0,150.0,1950.0,ZoneA,14577.0,871000.0
7044,1537,30/07/2016,Chiswick,2,1.0,House,7.8,1.0,,702.0,,,ZoneA,11204.0,645000.0
7045,3613,27/11/2016,Kellyville,3,,House,11.2,,,,,,ZoneA,21650.0,756000.0
7046,1514,27/06/2016,Chiswick,2,1.0,House,7.8,1.0,13.0,0.0,13.0,1969.0,ZoneA,11204.0,605000.0
7047,6774,16/09/2017,Denver,2,1.0,House,6.3,,,161.0,,,ZoneC,6543.0,921000.0
7048,6503,09/09/2017,Double Bay,3,2.0,Terrace,10.5,4.0,297.0,,297.0,1990.0,ZoneB,10579.0,2900000.0
7049,2129,10/09/2016,Denistone,4,3.0,House,13.7,2.0,220.0,398.0,220.0,2014.0,ZoneB,5454.0,1250000.0
7050,3732,14/05/2016,Surrey Hills,3,1.0,House,2.6,1.0,,207.0,,,ZoneA,14949.0,1346000.0
7051,644,22/05/2016,Preston,3,2.0,Flat,13.9,1.0,,316.0,,1950.0,ZoneB,10969.0,810000.0
7052,367,04/06/2016,Kings Park,3,2.0,House,13.0,2.0,,0.0,,,ZoneB,6795.0,1100000.0
7053,7708,28/10/2017,Pennant Hills,4,,Terrace,7.7,,,,,,ZoneB,8920.0,1700000.0
7054,1694,30/07/2016,Granville,2,1.0,Terrace,8.0,1.0,,0.0,,1970.0,ZoneC,9264.0,590000.0
7055,8826,10/02/2018,Chester Hill,3,1.0,House,3.5,,,132.0,,,ZoneB,8648.0,1275000.0
7056,1407,03/12/2016,Chiswick,4,2.0,House,7.8,1.0,,295.0,,,ZoneA,11204.0,955000.0
7057,1784,27/06/2016,Darlington,2,1.0,House,6.4,0.0,,238.0,,,ZoneC,7570.0,823000.0
7058,5854,27/05/2017,Kellyville,3,2.0,House,12.0,1.0,,301.0,,,ZoneA,21650.0,700000.0
7059,3145,07/11/2016,Fairfield,2,,Terrace,8.8,,,,,,ZoneA,14577.0,868000.0
7060,7308,07/10/2017,Denver,4,2.0,House,6.3,2.0,135.0,406.0,135.0,1950.0,ZoneC,6543.0,1561000.0
7061,4489,13/05/2017,Chipping Norton,4,2.0,House,9.2,2.0,,627.0,,,ZoneB,7809.0,2000000.0
7062,6104,15/07/2017,Denistone,3,2.0,Terrace,13.8,2.0,,478.0,,,ZoneB,5454.0,1660000.0
7063,4164,27/11/2016,Penrith,1,,Flat,6.1,,,,,,ZoneB,13240.0,410000.0
7064,2768,14/05/2016,Malabar,1,1.0,Flat,5.5,0.0,,0.0,,,ZoneA,11364.0,320000.0
7065,3579,25/02/2017,Kellyville,2,1.0,House,11.2,1.0,,0.0,,,ZoneA,21650.0,772000.0
7066,1424,07/05/2016,Chiswick,2,,Terrace,7.8,,,,,,ZoneA,11204.0,790000.0
7067,4046,04/03/2017,Penrith,2,2.0,Flat,6.1,2.0,102.0,0.0,102.0,1999.0,ZoneB,13240.0,685000.0
7068,2459,27/06/2016,Wapping,3,1.0,House,5.6,1.0,,535.0,,1947.0,ZoneB,10331.0,1565000.0
7069,6018,12/08/2017,Abbotsford,4,3.0,House,8.4,3.0,,736.0,,,ZoneB,8801.0,3000000.0
7070,9169,17/02/2018,Kellyville,3,,Flat,12.0,,,,,,ZoneA,21650.0,685000.0
7071,6082,15/07/2017,Preston,3,,House,13.8,,,,,,ZoneB,10969.0,883000.0
7072,5781,27/05/2017,Newcastle,3,2.0,Terrace,7.3,2.0,160.0,313.0,160.0,1995.0,ZoneB,10412.0,1501000.0
7073,1557,06/08/2016,Granville,4,3.0,Terrace,8.0,2.0,267.0,374.0,267.0,2015.0,ZoneC,9264.0,1250000.0
7074,8691,09/12/2017,Malabar,3,2.0,House,5.3,0.0,110.0,345.0,110.0,,ZoneA,11364.0,1660000.0
7075,683,27/11/2016,Preston,3,2.0,Terrace,13.9,2.0,,222.0,,,ZoneB,10969.0,840000.0
7076,8131,18/11/2017,Denistone,5,2.0,House,13.8,4.0,324.0,1088.0,324.0,1990.0,ZoneB,5454.0,4500000.0
7077,7727,28/10/2017,Granville,2,1.0,House,7.5,2.0,,578.0,,,ZoneC,9264.0,1153000.0
7078,402,13/08/2016,Kings Park,2,1.0,Flat,13.0,1.0,100.0,227.0,100.0,1990.0,ZoneB,6795.0,725000.0
7079,9094,17/02/2018,Preston,2,1.0,House,13.8,3.0,94.0,580.0,94.0,1950.0,ZoneB,10969.0,1430000.0
7080,884,04/06/2016,Waverly,2,1.0,House,10.7,1.0,,247.0,,,ZoneB,6938.0,980000.0
7081,2007,12/11/2016,Enfield,3,1.0,Terrace,13.0,1.0,106.0,325.0,106.0,1970.0,ZoneA,8870.0,460000.0
7082,83,27/06/2016,Tempe,2,1.0,House,5.9,3.0,108.0,252.0,108.0,1910.0,ZoneC,6567.0,705000.0
7083,1550,04/03/2017,Granville,3,2.0,Flat,8.0,1.0,,282.0,,,ZoneC,9264.0,840000.0
7084,9262,17/03/2018,Pennant Hills,5,3.0,House,7.7,4.0,,1338.0,,,ZoneB,8920.0,6000000.0
7085,8427,06/01/2018,Preston,2,,Flat,13.8,,,,,,ZoneB,10969.0,663000.0
7086,6840,19/08/2017,Newcastle,2,1.0,Flat,7.3,1.0,75.0,,75.0,1965.0,ZoneB,10412.0,583000.0
7087,2469,27/11/2016,Wapping,4,3.0,House,5.6,4.0,346.0,670.0,346.0,1990.0,ZoneB,10331.0,2560000.0
7088,3329,04/06/2016,Kellyville,3,,Terrace,11.2,,,,,,ZoneA,21650.0,770000.0
7089,5671,24/06/2017,Chester Hill,3,1.0,Flat,3.5,2.0,80.0,0.0,80.0,2008.0,ZoneB,8648.0,800000.0
7090,5796,27/05/2017,Denistone,4,2.0,House,13.8,2.0,,630.0,,,ZoneB,5454.0,2905000.0
7091,3071,22/05/2016,Chester Hill,2,2.0,Flat,3.8,1.0,,0.0,,2012.0,ZoneB,8648.0,720000.0
7092,1235,22/05/2016,Pennant Hills,3,,House,7.8,,,,,,ZoneB,8920.0,2580000.0
7093,8012,11/11/2017,Penrith,2,,Flat,5.0,,,,,,ZoneB,13240.0,915000.0
7094,3655,04/02/2016,Surrey Hills,3,2.0,House,2.6,0.0,,194.0,,,ZoneA,14949.0,1102000.0
7095,7423,14/10/2017,Fairfield,2,,Terrace,8.4,,,,,,ZoneA,14577.0,695000.0
7096,9309,17/03/2018,Wapping,5,3.0,House,5.4,4.0,,734.0,,,ZoneB,10331.0,3350000.0
7097,8912,03/03/2018,Chiswick,2,1.0,House,6.7,1.0,97.0,236.0,97.0,1900.0,ZoneA,11204.0,857000.0
7098,3829,27/06/2016,Surrey Hills,2,2.0,Flat,2.6,1.0,68.0,0.0,68.0,2008.0,ZoneA,14949.0,696000.0
7099,1740,15/10/2016,Darlington,2,2.0,Terrace,6.4,1.0,80.0,65.0,80.0,2014.0,ZoneC,7570.0,410000.0
7100,137,08/10/2016,Oyster Bay,2,1.0,Flat,9.7,1.0,70.0,0.0,70.0,2014.0,ZoneB,5682.0,635000.0
7101,6261,29/07/2017,Pennant Hills,3,2.0,Terrace,7.7,2.0,158.0,186.0,158.0,2014.0,ZoneB,8920.0,1280000.0
7102,8841,10/02/2018,Leichhardt,4,1.0,House,7.0,4.0,190.0,746.0,190.0,1900.0,ZoneA,8870.0,1850000.0
7103,7603,21/10/2017,Surrey Hills,3,1.0,House,2.4,,,,,,ZoneA,14949.0,1300000.0
7104,9607,24/02/2018,Penrith,2,,Flat,5.0,,,,,,ZoneB,13240.0,595000.0
7105,136,08/10/2016,Oyster Bay,3,,House,9.7,,,,,,ZoneB,5682.0,1020000.0
7106,1351,18/06/2016,Carlingford,2,1.0,House,11.4,1.0,110.0,264.0,110.0,1930.0,ZoneB,7822.0,930000.0
7107,1317,10/09/2016,Carlingford,1,1.0,Flat,11.4,1.0,34.0,0.0,34.0,1960.0,ZoneB,7822.0,250000.0
7108,776,12/11/2016,Double Bay,2,1.0,House,11.2,0.0,111.0,352.0,111.0,1920.0,ZoneB,10579.0,1570000.0
7109,7157,26/08/2017,Osbourne Park,2,,House,6.2,,,,,,ZoneC,6232.0,700000.0
7110,4312,04/03/2017,Denver,3,2.0,House,7.0,2.0,171.0,473.0,171.0,1920.0,ZoneC,6543.0,1320000.0
7111,4152,25/02/2017,Penrith,3,2.0,Flat,6.1,2.0,3.0,0.0,3.0,1850.0,ZoneB,13240.0,1600000.0
7112,4087,12/11/2016,Penrith,4,2.0,House,6.1,2.0,202.0,507.0,202.0,1890.0,ZoneB,13240.0,1900000.0
7113,4943,22/04/2017,Haberfield,3,1.0,House,9.9,1.0,,620.0,,,ZoneA,7485.0,1017500.0
7114,8007,11/11/2017,Heckenberg,3,1.0,House,2.7,1.0,104.0,205.0,104.0,1910.0,ZoneB,14887.0,1640000.0
7115,3940,15/10/2016,Heckenberg,3,2.0,House,3.3,2.0,135.0,221.0,135.0,1890.0,ZoneB,14887.0,2285000.0
7116,8424,06/01/2018,Kings Park,2,,Flat,11.4,,,,,,ZoneB,6795.0,392000.0
7117,951,18/03/2017,Waverly,2,1.0,Flat,10.7,2.0,,157.0,,,ZoneB,6938.0,770000.0
7118,8358,25/11/2017,Chester Hill,2,2.0,House,3.5,2.0,,117.0,,,ZoneB,8648.0,1410000.0
7119,2822,24/09/2016,Malabar,3,1.0,House,5.5,1.0,131.0,440.0,131.0,1930.0,ZoneA,11364.0,1000000.0
7120,306,19/11/2016,Chipping Norton,3,2.0,House,9.2,3.0,175.0,949.0,175.0,1940.0,ZoneB,7809.0,2100000.0
7121,5710,24/06/2017,Denver,4,,House,6.3,,,,,,ZoneC,6543.0,1435000.0
7122,5411,03/06/2017,Kellyville,4,2.0,House,12.0,2.0,,665.0,,,ZoneA,21650.0,1100000.0
7123,713,30/07/2016,Preston,2,2.0,House,13.9,2.0,118.0,298.0,118.0,2005.0,ZoneB,10969.0,640000.0
7124,8037,18/11/2017,Oyster Bay,2,,Flat,7.9,,,,,,ZoneB,5682.0,800000.0
7125,4849,20/05/2017,Wapping,2,1.0,Flat,5.6,1.0,,0.0,,1960.0,ZoneB,10331.0,643000.0
7126,2229,07/05/2016,Hillbrow,2,1.0,Flat,4.6,2.0,88.0,0.0,88.0,1960.0,ZoneB,11308.0,753000.0
7127,8618,09/12/2017,Greenwich,3,1.0,House,5.2,1.0,,,,1940.0,ZoneA,11918.0,1250000.0
7128,3338,06/08/2016,Kellyville,3,1.0,House,11.2,2.0,,491.0,,,ZoneA,21650.0,502500.0
7129,4779,08/04/2017,Enfield,3,1.0,House,13.0,2.0,145.0,751.0,145.0,1972.0,ZoneA,8870.0,885000.0
7130,3786,19/11/2016,Surrey Hills,2,,Terrace,2.6,,,,,,ZoneA,14949.0,785000.0
7131,4475,13/05/2017,Tempe,2,2.0,Terrace,5.9,1.0,,103.0,,,ZoneC,6567.0,565000.0
7132,945,17/09/2016,Waverly,3,3.0,House,10.7,2.0,228.0,435.0,228.0,1915.0,ZoneB,6938.0,1710000.0
7133,9193,17/02/2018,Denver,3,1.0,House,6.3,4.0,,431.0,,,ZoneC,6543.0,840000.0
7134,1034,10/09/2016,Greenwich,2,1.0,House,5.2,1.0,108.0,315.0,108.0,1910.0,ZoneA,11918.0,1056000.0
7135,606,17/09/2016,Preston,4,2.0,House,13.9,2.0,165.0,700.0,165.0,1950.0,ZoneB,10969.0,1690000.0
7136,3874,04/03/2017,Heckenberg,1,,Flat,3.3,,,,,,ZoneB,14887.0,340000.0
7137,498,04/03/2017,Preston,4,2.0,House,13.9,4.0,,601.0,,,ZoneB,10969.0,1960000.0
7138,1408,03/12/2016,Chiswick,2,,Terrace,7.8,,,,,,ZoneA,11204.0,480000.0
7139,642,22/05/2016,Preston,3,1.0,House,13.9,2.0,147.0,692.0,147.0,1949.0,ZoneB,10969.0,1197000.0
7140,6216,22/07/2017,Fairfield,3,1.0,House,8.4,3.0,107.0,397.0,107.0,1925.0,ZoneA,14577.0,980000.0
7141,5885,08/07/2017,Pennant Hills,2,1.0,Flat,7.7,1.0,82.6,92.0,82.6,1960.0,ZoneB,8920.0,755000.0
7142,5832,27/05/2017,Haberfield,3,1.0,House,8.5,2.0,146.0,525.0,146.0,1960.0,ZoneA,7485.0,876000.0
7143,2970,27/11/2016,Haberfield,4,2.0,House,9.9,0.0,,934.0,,,ZoneA,7485.0,910000.0
7144,1782,27/06/2016,Darlington,2,1.0,House,6.4,0.0,70.0,130.0,70.0,1920.0,ZoneC,7570.0,760000.0
7145,6535,09/09/2017,Denistone,3,1.0,House,13.8,2.0,,697.0,,,ZoneB,5454.0,1850000.0
7146,504,04/06/2016,Preston,3,1.0,House,13.9,2.0,110.0,565.0,110.0,1950.0,ZoneB,10969.0,885000.0
7147,9564,24/02/2018,Haberfield,4,2.0,House,8.5,2.0,319.0,424.0,319.0,1998.0,ZoneA,7485.0,1300000.0
7148,4755,06/05/2017,Newcastle,3,2.0,House,9.2,2.0,184.0,269.0,184.0,1997.0,ZoneB,10412.0,1452000.0
7149,7016,23/09/2017,Kellyville,2,1.0,Terrace,12.0,1.0,75.0,,75.0,2009.0,ZoneA,21650.0,492500.0
7150,4287,27/11/2016,Leichhardt,1,1.0,Flat,6.5,1.0,41.0,0.0,41.0,1970.0,ZoneA,8870.0,303500.0
7151,9048,03/03/2018,Leichhardt,3,1.0,House,7.0,1.0,113.0,471.0,113.0,1940.0,ZoneA,8870.0,1140000.0
7152,3354,07/11/2016,Kellyville,4,2.0,House,11.2,3.0,190.0,630.0,190.0,1935.0,ZoneA,21650.0,1030000.0
7153,8173,18/11/2017,Chester Hill,2,,Flat,3.5,,,,,,ZoneB,8648.0,600000.0
7154,5489,17/06/2017,Chiswick,2,1.0,Flat,6.7,1.0,,,,,ZoneA,11204.0,421200.0
7155,2015,14/05/2016,Enfield,3,,House,13.0,,,,,,ZoneA,8870.0,525000.0
7156,2637,10/12/2016,Osbourne Park,2,1.0,House,6.9,0.0,97.0,225.0,97.0,1890.0,ZoneC,6232.0,945000.0
7157,5541,17/06/2017,Fairfield,2,,House,8.4,,,,,,ZoneA,14577.0,674000.0
7158,4079,11/02/2017,Penrith,2,1.0,Flat,6.1,1.0,73.0,0.0,73.0,2000.0,ZoneB,13240.0,390000.0
7159,2058,22/08/2016,Enfield,3,2.0,Flat,13.0,1.0,,190.0,,,ZoneA,8870.0,460000.0
7160,1002,04/03/2017,Greenwich,2,,Terrace,5.2,,,,,,ZoneA,11918.0,665000.0
7161,1479,22/08/2016,Chiswick,3,,Terrace,7.8,,,,,,ZoneA,11204.0,664000.0
7162,6737,16/09/2017,Chester Hill,5,,Terrace,3.5,,,,,,ZoneB,8648.0,2611000.0
7163,1363,22/08/2016,Carlingford,2,1.0,Flat,11.4,1.0,,333.0,,,ZoneB,7822.0,983500.0
7164,479,03/09/2016,Preston,3,,House,13.9,,,,,,ZoneB,10969.0,1057000.0
7165,4531,20/05/2017,Preston,3,,Terrace,13.9,,,,,,ZoneB,10969.0,1270000.0
7166,7963,11/11/2017,Abbotsford,3,1.0,House,8.4,3.0,,,,,ZoneB,8801.0,1420000.0
7167,7742,28/10/2017,Enfield,3,,Flat,11.2,,,,,,ZoneA,8870.0,655000.0
7168,6731,16/09/2017,Haberfield,3,1.0,House,8.5,2.0,,,,,ZoneA,7485.0,910000.0
7169,3889,07/05/2016,Heckenberg,1,1.0,Flat,3.3,1.0,,0.0,,,ZoneB,14887.0,370000.0
7170,3611,27/11/2016,Kellyville,5,2.0,House,11.2,2.0,150.0,737.0,150.0,,ZoneA,21650.0,820000.0
7171,391,10/12/2016,Kings Park,2,1.0,Flat,13.0,1.0,92.0,116.0,92.0,1960.0,ZoneB,6795.0,650000.0
7172,8168,18/11/2017,Haberfield,4,,House,8.5,,,,,,ZoneA,7485.0,840000.0
7173,7985,11/11/2017,Fairfield,2,1.0,Terrace,8.4,1.0,,,,,ZoneA,14577.0,710000.0
7174,3523,19/11/2016,Kellyville,2,2.0,Flat,11.2,1.0,145.0,145.0,145.0,2010.0,ZoneA,21650.0,480000.0
7175,2609,04/03/2017,Osbourne Park,4,3.0,House,6.9,2.0,201.0,615.0,201.0,1920.0,ZoneC,6232.0,1780000.0
7176,1953,03/09/2016,Enfield,3,,House,13.0,,,,,,ZoneA,8870.0,681500.0
7177,9391,17/03/2018,Leichhardt,2,,House,7.0,,,,,,ZoneA,8870.0,597000.0
7178,1559,06/08/2016,Granville,2,,Flat,8.0,,,,,,ZoneC,9264.0,660000.0
7179,34,12/11/2016,Tempe,3,,House,5.9,,,,,,ZoneC,6567.0,770000.0
7180,8658,09/12/2017,Enfield,2,,Terrace,11.2,,,,,,ZoneA,8870.0,570000.0
7181,4749,20/05/2017,Darlington,1,1.0,Flat,6.4,1.0,,0.0,,,ZoneC,7570.0,315000.0
7182,5499,17/06/2017,Darlington,1,1.0,Flat,5.1,0.0,53.0,0.0,53.0,1888.0,ZoneC,7570.0,310000.0
7183,7003,23/09/2017,Chester Hill,2,1.0,House,3.5,0.0,,,,,ZoneB,8648.0,900000.0
7184,5086,06/05/2017,Heckenberg,1,1.0,Flat,3.3,1.0,,0.0,,2000.0,ZoneB,14887.0,537000.0
7185,4981,13/05/2017,Fairfield,3,2.0,House,8.8,1.0,,511.0,,,ZoneA,14577.0,1015000.0
7186,4540,29/04/2017,Preston,2,1.0,Flat,13.9,1.0,68.1,1026.0,68.1,1970.0,ZoneB,10969.0,535000.0
7187,6112,15/07/2017,Wapping,3,2.0,House,5.4,2.0,103.0,151.0,103.0,1960.0,ZoneB,10331.0,1080000.0
7188,506,04/06/2016,Preston,4,1.0,House,13.9,2.0,,696.0,,,ZoneB,10969.0,1137500.0
7189,1477,19/11/2016,Chiswick,2,1.0,Flat,7.8,1.0,73.0,0.0,73.0,1975.0,ZoneA,11204.0,537500.0
7190,2881,07/05/2016,Haberfield,3,1.0,House,9.9,1.0,121.0,192.0,121.0,2005.0,ZoneA,7485.0,522500.0
7191,5616,24/06/2017,Chiswick,3,1.0,House,6.7,2.0,,490.0,,,ZoneA,11204.0,862500.0
7192,2963,27/06/2016,Haberfield,3,,Terrace,9.9,,,,,,ZoneA,7485.0,560000.0
7193,6989,23/09/2017,Malabar,3,2.0,Terrace,5.3,1.0,,,,2002.0,ZoneA,11364.0,807500.0
7194,2026,16/07/2016,Enfield,2,,Terrace,13.0,,,,,,ZoneA,8870.0,397500.0
7195,362,04/03/2017,Kings Park,3,,Terrace,13.0,,,,,,ZoneB,6795.0,710000.0
7196,8873,03/03/2018,Double Bay,3,,Terrace,10.5,,,,,,ZoneB,10579.0,975000.0
7197,4088,12/11/2016,Penrith,2,,Flat,6.1,,,,,,ZoneB,13240.0,590000.0
7198,832,24/09/2016,Double Bay,3,2.0,House,11.2,2.0,,589.0,,,ZoneB,10579.0,2320000.0
7199,5405,03/06/2017,Fairfield,3,1.0,House,8.4,1.0,,345.0,,1950.0,ZoneA,14577.0,970000.0
7200,2838,28/05/2016,Malabar,4,2.0,House,5.5,1.0,140.0,489.0,140.0,1910.0,ZoneA,11364.0,1950000.0
7201,2281,17/09/2016,Hillbrow,5,1.0,House,4.6,3.0,5.0,740.0,5.0,,ZoneB,11308.0,3500000.0
7202,3381,10/09/2016,Kellyville,4,,House,11.2,,,,,,ZoneA,21650.0,775000.0
7203,5903,08/07/2017,Enfield,4,2.0,House,11.2,1.0,82.0,655.0,82.0,1950.0,ZoneA,8870.0,700000.0
7204,1447,12/11/2016,Chiswick,3,1.0,House,7.8,2.0,127.0,735.0,127.0,1920.0,ZoneA,11204.0,1130000.0
7205,3357,07/11/2016,Kellyville,2,1.0,Flat,11.2,1.0,,95.0,,,ZoneA,21650.0,450000.0
7206,6919,23/09/2017,Double Bay,2,1.0,Flat,10.5,2.0,,,,1970.0,ZoneB,10579.0,974250.0
7207,8798,10/02/2018,Pennant Hills,3,,Flat,7.7,,,,,,ZoneB,8920.0,1050000.0
7208,9448,24/02/2018,Greenwich,3,1.0,House,5.2,2.0,115.0,207.0,115.0,1910.0,ZoneA,11918.0,984000.0
7209,9002,03/03/2018,Kellyville,2,,Terrace,12.0,,,,,,ZoneA,21650.0,480000.0
7210,2324,27/11/2016,Hillbrow,2,,Flat,4.6,,,,,,ZoneB,11308.0,752000.0
7211,1003,04/03/2017,Greenwich,2,,Flat,5.2,,,,,,ZoneA,11918.0,570000.0
7212,275,14/05/2016,Chipping Norton,4,3.0,House,9.2,2.0,232.0,665.0,232.0,1970.0,ZoneB,7809.0,1950000.0
7213,1556,04/06/2016,Granville,4,2.0,House,8.0,2.0,215.0,648.0,215.0,1910.0,ZoneC,9264.0,1800000.0
7214,333,27/11/2016,Chipping Norton,2,1.0,Flat,9.2,1.0,,0.0,,1950.0,ZoneB,7809.0,560000.0
7215,9602,24/02/2018,Heckenberg,3,,Flat,2.7,,,,,,ZoneB,14887.0,1380000.0
7216,759,10/09/2016,Double Bay,2,1.0,Flat,11.2,1.0,,0.0,,1950.0,ZoneB,10579.0,590000.0
7217,1681,28/05/2016,Granville,3,,Terrace,8.0,,,,,,ZoneC,9264.0,925000.0
7218,2470,27/11/2016,Wapping,5,2.0,House,5.6,2.0,281.0,674.0,281.0,1959.0,ZoneB,10331.0,2600000.0
7219,2244,10/09/2016,Hillbrow,2,,Flat,4.6,,,,,,ZoneB,11308.0,500000.0
7220,3819,25/02/2017,Surrey Hills,3,1.0,House,2.6,1.0,,0.0,,,ZoneA,14949.0,1540000.0
7221,2578,25/02/2017,Abbotsford,2,1.0,House,11.2,4.0,,1220.0,,,ZoneB,8801.0,2412000.0
7222,9310,17/03/2018,Wapping,4,2.0,House,5.4,2.0,196.0,612.0,196.0,1930.0,ZoneB,10331.0,1925000.0
7223,9358,17/03/2018,Kellyville,3,1.0,House,12.0,2.0,,587.0,,,ZoneA,21650.0,730000.0
7224,2157,17/09/2016,Denistone,4,2.0,House,13.7,4.0,,802.0,,1935.0,ZoneB,5454.0,2400000.0
7225,5342,03/06/2017,Carlingford,2,1.0,Flat,10.1,2.0,,158.0,,1970.0,ZoneB,7822.0,620000.0
7226,3471,16/07/2016,Kellyville,2,,Terrace,11.2,,,,,,ZoneA,21650.0,503000.0
7227,4278,26/07/2016,Leichhardt,3,1.0,House,6.5,0.0,,297.0,,1920.0,ZoneA,8870.0,1272000.0
7228,8886,03/03/2018,Waverly,4,2.0,House,10.3,2.0,235.0,602.0,235.0,1950.0,ZoneB,6938.0,2070000.0
7229,6634,16/09/2017,Double Bay,3,1.0,House,10.5,3.0,110.0,287.0,110.0,1910.0,ZoneB,10579.0,1342000.0
7230,5819,27/05/2017,Wapping,3,2.0,House,5.4,2.0,,200.0,,,ZoneB,10331.0,1110000.0
7231,4359,17/09/2016,Denver,1,1.0,Flat,7.0,1.0,,0.0,,,ZoneC,6543.0,381000.0
7232,7374,14/10/2017,Enfield,3,1.0,House,11.2,1.0,,620.0,,,ZoneA,8870.0,685500.0
7233,7884,11/11/2017,Chipping Norton,4,,House,9.7,,,,,,ZoneB,7809.0,1730000.0
7234,4018,03/09/2016,Penrith,4,,House,6.1,,,,,,ZoneB,13240.0,2400000.0
7235,827,22/05/2016,Double Bay,2,1.0,Flat,11.2,1.0,,106.0,,1975.0,ZoneB,10579.0,737000.0
7236,5482,17/06/2017,Greenwich,3,1.0,House,5.2,0.0,,230.0,,,ZoneA,11918.0,950000.0
7237,2700,27/11/2016,Osbourne Park,2,1.0,Flat,6.9,1.0,65.0,0.0,65.0,2014.0,ZoneC,6232.0,470000.0
7238,6750,16/09/2017,Kellyville,2,1.0,House,12.0,2.0,100.0,665.0,100.0,1955.0,ZoneA,21650.0,920000.0
7239,4963,29/04/2017,Chester Hill,4,3.0,House,3.8,2.0,156.0,317.0,156.0,1900.0,ZoneB,8648.0,2700000.0
7240,405,15/10/2016,Kings Park,4,,House,13.0,,,,,,ZoneB,6795.0,1250000.0
7241,398,12/11/2016,Kings Park,2,,Flat,13.0,,,,,,ZoneB,6795.0,615000.0
7242,4558,08/04/2017,Double Bay,4,2.0,House,11.2,2.0,333.0,920.0,333.0,1990.0,ZoneB,10579.0,4225000.0
7243,4585,13/05/2017,Waverly,3,1.0,House,10.7,2.0,,688.0,,,ZoneB,6938.0,1975000.0
7244,2349,03/12/2016,Wapping,4,,House,5.6,,,,,,ZoneB,10331.0,2250000.0
7245,1137,27/11/2016,Greenwich,4,1.0,House,5.2,0.0,127.0,363.0,127.0,1920.0,ZoneA,11918.0,1217000.0
7246,1614,16/04/2016,Granville,3,1.0,House,8.0,0.0,,438.0,,,ZoneC,9264.0,770000.0
